timestamp,frame_index,fps,detector,target_found,target_stale,target_label,target_confidence,x_error,y_error,error_norm,pan,tilt,capture_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms,lost_frames
33.594,472,14.88,yolo_rknn,1,0,person,0.5054,247,109,269.98,135.00,60.00,2.456,5.006,52.821,2.356,64.098,134
33.662,473,14.86,yolo_rknn,1,0,person,0.5952,244,116,270.17,135.00,60.00,2.395,5.010,54.097,2.407,65.390,134
33.730,474,14.86,yolo_rknn,1,0,person,0.6895,241,118,268.34,135.00,60.00,2.500,4.989,53.401,2.343,64.708,134
33.796,475,14.88,yolo_rknn,1,0,person,0.7656,240,120,268.33,135.00,60.00,2.614,4.993,52.092,2.380,63.450,134
33.863,476,14.88,yolo_rknn,1,0,person,0.7827,239,119,266.99,135.00,60.00,2.633,5.008,53.172,2.357,64.588,134
33.930,477,14.88,yolo_rknn,1,0,person,0.7251,240,120,268.33,135.00,60.00,2.601,5.067,52.678,2.328,64.135,134
33.999,478,14.85,yolo_rknn,1,0,person,0.6831,238,122,267.45,135.00,60.00,2.595,4.974,54.113,2.307,65.991,134
34.070,479,14.77,yolo_rknn,1,0,person,0.7256,239,122,268.34,135.00,60.00,2.610,4.995,55.721,3.281,68.498,134
34.141,480,14.70,yolo_rknn,1,0,person,0.6714,238,122,267.45,135.00,60.00,2.600,4.985,55.239,3.312,68.022,134
34.212,481,14.65,yolo_rknn,1,0,person,0.6802,238,121,266.99,135.00,60.00,2.593,4.999,56.210,2.341,67.630,134
34.280,482,14.64,yolo_rknn,1,0,person,0.7305,238,121,266.99,135.00,60.00,2.655,5.013,54.656,2.399,66.093,134
34.349,483,14.63,yolo_rknn,1,0,person,0.6919,238,121,266.99,135.00,60.00,2.631,4.994,54.262,2.369,65.680,134
34.418,484,14.63,yolo_rknn,1,0,person,0.7026,238,121,266.99,135.00,60.00,2.598,4.989,54.423,2.353,65.832,134
34.484,485,14.67,yolo_rknn,1,0,person,0.6841,238,120,266.54,135.00,60.00,2.623,4.989,52.254,2.360,63.602,134
34.552,486,14.68,yolo_rknn,1,0,person,0.7051,239,120,267.43,135.00,60.00,2.648,4.996,53.454,2.363,64.914,134
34.619,487,14.69,yolo_rknn,1,0,person,0.7412,239,120,267.43,135.00,60.00,2.628,4.994,53.528,2.355,64.985,134
34.687,488,14.71,yolo_rknn,1,0,person,0.7168,238,120,266.54,135.00,60.00,2.595,4.998,52.939,2.368,64.366,134
34.754,489,14.72,yolo_rknn,1,0,person,0.7388,238,121,266.99,135.00,60.00,2.552,4.988,53.218,2.360,64.576,134
34.821,490,14.74,yolo_rknn,1,0,person,0.6899,239,120,267.43,135.00,60.00,2.534,4.988,53.185,2.358,64.439,134
34.887,491,14.78,yolo_rknn,1,0,person,0.7080,240,120,268.33,135.00,60.00,2.524,4.999,51.691,2.367,62.955,134
34.955,492,14.77,yolo_rknn,1,0,person,0.7959,242,118,269.24,135.00,60.00,2.621,4.977,53.999,2.369,65.444,134
35.021,493,14.80,yolo_rknn,1,0,person,0.7549,240,120,268.33,135.00,60.00,2.535,4.987,52.224,2.359,63.476,134
35.087,494,14.85,yolo_rknn,1,0,person,0.7827,241,119,268.78,135.00,60.00,2.610,4.989,51.340,2.372,62.767,134
35.154,495,14.85,yolo_rknn,1,0,person,0.7432,242,118,269.24,135.00,60.00,2.568,4.989,53.325,2.373,64.674,134
35.222,496,14.85,yolo_rknn,1,0,person,0.7759,242,119,269.68,135.00,60.00,2.558,4.980,53.275,2.351,64.591,134
35.288,497,14.88,yolo_rknn,1,0,person,0.7861,242,119,269.68,135.00,60.00,2.606,4.990,51.687,2.349,63.098,134
35.355,498,14.87,yolo_rknn,1,0,person,0.7656,242,117,268.80,135.00,60.00,2.547,4.984,53.690,2.331,65.021,134
35.424,499,14.84,yolo_rknn,1,0,person,0.7798,242,120,270.12,135.00,60.00,2.605,4.994,54.499,2.351,65.922,134
35.493,500,14.81,yolo_rknn,1,0,person,0.7568,242,118,269.24,135.00,60.00,2.588,5.031,54.424,2.333,65.876,134
35.561,501,14.79,yolo_rknn,1,0,person,0.7627,241,118,268.34,135.00,60.00,2.577,5.002,54.086,2.351,65.500,134
35.630,502,14.77,yolo_rknn,1,0,person,0.7681,242,118,269.24,135.00,60.00,2.567,4.990,54.482,2.439,65.928,134
35.697,503,14.77,yolo_rknn,1,0,person,0.7695,242,119,269.68,135.00,60.00,2.559,4.995,53.489,2.369,64.858,134
35.765,504,14.77,yolo_rknn,1,0,person,0.7876,242,118,269.24,135.00,60.00,2.612,4.984,53.517,2.338,64.929,134
35.834,505,14.75,yolo_rknn,1,0,person,0.7603,243,119,270.57,135.00,60.00,2.536,4.987,54.546,2.483,65.932,134
35.903,506,14.72,yolo_rknn,1,0,person,0.7822,244,118,271.04,135.00,60.00,3.033,5.000,54.437,2.382,66.319,134
35.972,507,14.69,yolo_rknn,1,0,person,0.7905,243,119,270.57,135.00,60.00,2.962,4.994,54.710,2.341,66.499,134
36.038,508,14.74,yolo_rknn,1,0,person,0.6899,240,120,268.33,135.00,60.00,2.383,4.997,52.102,2.363,63.220,134
36.105,509,14.77,yolo_rknn,1,0,person,0.7773,238,131,271.67,135.00,60.00,2.506,4.995,52.407,2.362,63.753,134
36.173,510,14.75,yolo_rknn,1,0,person,0.7769,235,134,270.52,135.00,60.00,2.432,5.004,54.501,2.336,65.688,134
36.242,511,14.72,yolo_rknn,1,0,person,0.7847,230,136,267.20,135.00,60.00,2.187,4.989,54.747,2.427,66.336,134
36.312,512,14.68,yolo_rknn,1,0,person,0.7744,205,145,251.10,135.00,60.00,2.080,4.998,55.865,2.403,67.348,134
36.385,513,14.58,yolo_rknn,1,0,person,0.6250,135,154,204.80,135.00,60.00,2.082,4.984,58.008,3.319,70.325,134
36.455,514,14.57,yolo_rknn,1,0,person,0.2957,93,160,185.06,135.00,60.00,2.061,4.990,55.527,2.269,66.839,134
36.523,515,14.57,yolo_rknn,1,0,person,0.3755,25,165,166.88,135.00,60.00,2.251,4.990,54.789,2.402,65.794,134
36.591,516,14.59,yolo_rknn,1,0,person,0.4021,-211,-147,257.16,133.00,62.00,2.129,5.005,54.094,2.445,65.036,134
36.658,517,14.62,yolo_rknn,1,0,person,0.7642,-44,175,180.45,132.34,60.00,2.332,4.985,53.293,2.381,64.440,134
36.724,518,14.66,yolo_rknn,1,0,person,0.4243,-82,164,183.36,131.11,60.00,2.260,5.009,52.761,2.350,63.843,134
36.792,519,14.68,yolo_rknn,1,0,person,0.3916,-94,180,203.07,129.70,60.00,2.153,4.993,53.758,2.344,64.716,134
36.856,520,14.77,yolo_rknn,1,1,person,0.3916,-94,180,203.07,128.29,60.00,2.126,5.003,50.701,2.361,61.635,135
36.923,521,14.80,yolo_rknn,1,0,person,0.2554,20,30,36.06,128.29,60.00,2.199,5.000,52.780,2.213,63.967,135
36.988,522,14.84,yolo_rknn,1,0,person,0.5547,11,0,11.00,128.29,60.00,2.260,5.019,51.935,2.402,63.026,135
37.057,523,14.80,yolo_rknn,1,0,person,0.4614,7,1,7.07,128.29,60.00,2.350,4.990,55.094,2.472,66.308,135
37.124,524,14.82,yolo_rknn,1,0,person,0.4885,9,-4,9.85,128.29,60.00,2.399,4.993,52.807,2.394,64.050,135
37.192,525,14.82,yolo_rknn,1,0,person,0.4922,16,10,18.87,128.29,60.00,2.415,4.991,53.580,2.432,64.876,135
37.260,526,14.79,yolo_rknn,1,0,person,0.6157,15,17,22.67,128.29,60.00,2.190,5.003,54.936,2.367,65.939,135
37.328,527,14.78,yolo_rknn,1,0,person,0.6719,0,14,14.00,128.29,60.00,2.192,4.993,54.256,2.415,65.325,135
37.394,528,14.83,yolo_rknn,1,0,person,0.8047,-5,18,18.68,128.29,60.00,2.171,4.989,52.160,2.374,63.055,135
37.462,529,14.82,yolo_rknn,1,0,person,0.8306,8,9,12.04,128.29,60.00,2.230,4.988,54.271,2.371,65.263,135
37.529,530,14.82,yolo_rknn,1,0,person,0.7236,2,13,13.15,128.29,60.00,2.213,5.002,53.503,2.328,64.527,135
37.596,531,14.83,yolo_rknn,1,0,person,0.8120,4,19,19.42,128.29,60.00,2.215,5.000,53.635,2.367,64.578,135
37.661,532,14.88,yolo_rknn,1,0,person,0.8530,-29,11,31.02,127.86,60.00,2.214,4.995,51.460,2.353,62.386,135
37.727,533,14.91,yolo_rknn,1,0,person,0.8389,-37,10,38.33,127.30,60.00,2.214,4.985,52.276,2.406,63.247,135
37.795,534,14.90,yolo_rknn,1,0,person,0.8008,-46,10,47.07,126.61,60.00,2.233,4.982,54.192,2.362,65.174,135
37.867,535,14.80,yolo_rknn,1,0,person,0.8057,-52,14,53.85,125.83,60.00,2.222,5.001,58.155,2.321,69.118,135
37.934,536,14.81,yolo_rknn,1,0,person,0.8384,-14,16,21.26,125.83,60.00,2.343,5.000,53.385,2.351,64.530,135
38.001,537,14.81,yolo_rknn,1,0,person,0.8691,-18,17,24.76,125.83,60.00,2.274,5.029,53.429,2.439,64.575,135
38.065,538,14.89,yolo_rknn,1,0,person,0.8672,-11,14,17.80,125.83,60.00,2.155,4.992,50.566,2.322,61.429,135
38.133,539,14.89,yolo_rknn,1,0,person,0.8550,-7,12,13.89,125.83,60.00,2.213,5.014,53.488,2.324,64.506,135
38.199,540,14.91,yolo_rknn,1,0,person,0.8564,-16,11,19.42,125.83,60.00,2.223,5.000,52.526,2.323,63.499,135
38.265,541,14.92,yolo_rknn,1,0,person,0.8452,-12,11,16.28,125.83,60.00,2.270,5.000,52.752,2.332,63.804,135
38.333,542,14.91,yolo_rknn,1,0,person,0.8477,-8,9,12.04,125.83,60.00,2.167,5.009,54.024,2.344,65.014,135
38.402,543,14.87,yolo_rknn,1,0,person,0.8394,-8,9,12.04,125.83,60.00,2.175,5.001,55.519,2.330,66.394,135
38.472,544,14.81,yolo_rknn,1,0,person,0.8413,-5,6,7.81,125.83,60.00,2.180,5.007,55.671,2.318,67.163,135
38.543,545,14.75,yolo_rknn,1,0,person,0.8223,-1,6,6.08,125.83,60.00,2.147,4.993,56.452,2.308,67.883,135
38.616,546,14.64,yolo_rknn,1,0,person,0.8223,-1,1,1.41,125.83,60.00,2.139,4.999,58.040,3.305,70.420,135
38.687,547,14.57,yolo_rknn,1,0,person,0.8325,10,3,10.44,125.83,60.00,2.147,4.999,57.896,2.309,69.270,135
38.757,548,14.55,yolo_rknn,1,0,person,0.8569,12,0,12.00,125.83,60.00,2.182,5.018,55.942,2.369,66.919,135
38.825,549,14.56,yolo_rknn,1,0,person,0.9048,23,-3,23.19,125.83,60.00,2.256,4.989,54.774,2.316,65.696,135
38.893,550,14.58,yolo_rknn,1,0,person,0.9038,20,-1,20.02,125.83,60.00,2.304,4.997,53.753,2.410,64.849,135
38.961,551,14.59,yolo_rknn,1,0,person,0.9028,12,-2,12.17,125.83,60.00,2.312,5.039,54.098,2.368,65.263,135
39.029,552,14.61,yolo_rknn,1,0,person,0.8789,1,-3,3.16,125.83,60.00,2.291,4.989,53.899,2.319,64.937,135
39.096,553,14.63,yolo_rknn,1,0,person,0.7607,13,5,13.93,125.83,60.00,2.268,4.998,54.029,2.381,65.122,135
39.166,554,14.60,yolo_rknn,1,0,person,0.8330,3,-2,3.61,125.83,60.00,2.285,5.032,55.709,2.308,66.788,135
39.234,555,14.61,yolo_rknn,1,0,person,0.5566,12,-2,12.17,125.83,60.00,2.247,4.999,54.432,2.374,65.507,135
39.302,556,14.61,yolo_rknn,1,0,person,0.7959,23,7,24.04,125.83,60.00,2.287,4.985,54.453,2.420,65.608,135
39.370,557,14.62,yolo_rknn,1,0,person,0.5273,146,2,146.01,127.83,60.00,2.242,4.994,54.307,2.431,65.433,135
39.439,558,14.62,yolo_rknn,1,0,person,0.5791,6,0,6.00,127.83,60.00,2.321,4.992,54.600,2.347,65.717,135
39.507,559,14.62,yolo_rknn,1,0,person,0.3462,3,-3,4.24,127.83,60.00,2.301,5.001,54.723,2.423,65.896,135
39.576,560,14.62,yolo_rknn,1,0,person,0.4180,2,-3,3.61,127.83,60.00,2.234,4.996,54.267,2.394,65.372,135
39.644,561,14.62,yolo_rknn,1,0,person,0.2522,9,3,9.49,127.83,60.00,2.357,5.008,54.647,2.359,65.839,135
39.710,562,14.67,yolo_rknn,1,0,person,0.4453,227,74,238.76,129.83,60.00,2.276,4.989,52.301,2.434,63.448,135
39.779,563,14.67,yolo_rknn,1,0,person,0.3767,218,75,230.54,131.83,60.00,2.316,4.999,54.554,2.377,65.696,135
39.843,564,14.74,yolo_rknn,1,0,person,0.3052,172,90,194.12,133.83,60.00,2.293,5.053,50.810,2.532,62.143,135
39.912,565,14.73,yolo_rknn,1,0,person,0.5088,-43,192,196.76,133.19,60.00,2.248,4.996,54.523,2.369,65.517,135
39.980,566,14.73,yolo_rknn,1,0,person,0.5850,-11,196,196.31,133.19,60.00,2.407,5.008,54.278,2.399,65.548,135
40.048,567,14.72,yolo_rknn,1,0,person,0.6792,13,194,194.44,133.19,60.00,2.224,5.028,54.355,2.358,65.410,135
40.116,568,14.72,yolo_rknn,1,0,person,0.6582,31,188,190.54,133.65,60.00,2.333,4.993,54.349,2.341,65.472,135
40.184,569,14.72,yolo_rknn,1,0,person,0.7188,67,173,185.52,134.66,60.00,2.254,4.993,54.074,2.459,65.225,135
40.250,570,14.76,yolo_rknn,1,0,person,0.7280,121,150,192.72,135.00,60.00,2.235,4.992,52.602,2.429,63.710,135
40.318,571,14.74,yolo_rknn,1,0,person,0.7808,176,138,223.65,135.00,60.00,2.273,4.996,54.416,2.496,65.649,135
40.387,572,14.74,yolo_rknn,1,0,person,0.7837,192,134,234.14,135.00,60.00,2.332,5.001,54.486,2.346,65.613,135
40.455,573,14.73,yolo_rknn,1,0,person,0.8555,212,136,251.87,135.00,60.00,2.325,4.995,54.537,2.355,65.660,135
40.523,574,14.72,yolo_rknn,1,0,person,0.8638,228,140,267.55,135.00,60.00,2.353,5.008,54.160,2.412,65.298,135
40.591,575,14.71,yolo_rknn,1,0,person,0.7920,232,144,273.06,135.00,60.00,2.276,5.037,54.554,2.363,65.649,135
40.660,576,14.70,yolo_rknn,1,0,person,0.6084,268,173,318.99,135.00,60.00,2.324,4.989,54.831,2.371,65.918,135
40.727,577,14.72,yolo_rknn,1,1,person,0.6084,268,173,318.99,135.00,60.00,2.452,5.003,53.622,2.005,64.516,136
40.795,578,14.72,yolo_rknn,1,1,person,0.6084,268,173,318.99,135.00,60.00,2.455,5.019,54.298,1.962,65.211,137
40.861,579,14.76,yolo_rknn,1,1,person,0.6084,268,173,318.99,135.00,60.00,2.455,4.996,52.387,1.963,63.283,138
40.928,580,14.78,yolo_rknn,1,1,person,0.6084,268,173,318.99,135.00,60.00,2.458,5.006,53.560,1.941,64.413,139
40.998,581,14.74,yolo_rknn,1,1,person,0.6084,268,173,318.99,135.00,60.00,2.493,5.004,55.805,1.893,66.671,140
41.066,582,14.73,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.436,4.992,54.484,1.882,65.756,141
41.136,583,14.69,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.436,5.015,54.535,3.358,66.729,142
41.204,584,14.69,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.428,4.990,54.276,2.422,65.544,143
41.272,585,14.69,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.486,4.993,54.121,2.526,65.557,144
41.338,586,14.72,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.413,4.998,53.125,1.949,63.882,145
41.407,587,14.71,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.467,5.002,54.701,2.419,66.006,146
41.475,588,14.70,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.467,4.994,54.394,2.391,65.673,147
41.542,589,14.74,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.428,5.003,52.406,2.332,63.602,148
41.610,590,14.74,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.481,4.995,53.970,2.419,65.284,149
41.678,591,14.73,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.506,5.015,54.406,1.985,65.305,150
41.745,592,14.73,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.495,4.999,54.161,1.990,65.084,151
41.813,593,14.73,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.300,5.022,54.434,2.026,65.183,152
41.881,594,14.74,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.195,5.011,54.558,1.974,65.187,153
41.948,595,14.75,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.252,4.991,54.110,1.985,64.740,154
42.016,596,14.75,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.285,5.014,54.418,2.005,65.113,155
42.083,597,14.77,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.468,5.011,53.324,1.974,64.124,156
42.152,598,14.75,yolo_rknn,1,0,person,0.4524,279,215,352.23,135.00,60.00,2.443,4.994,54.412,2.411,66.107,156
42.220,599,14.73,yolo_rknn,1,0,person,0.5879,259,206,330.93,135.00,60.00,2.442,5.022,54.591,2.350,65.835,156
42.289,600,14.72,yolo_rknn,1,0,person,0.8037,236,184,299.25,135.00,60.00,2.428,4.997,54.440,2.357,65.709,156
42.355,601,14.77,yolo_rknn,1,0,person,0.8115,221,161,273.43,135.00,60.00,2.465,4.992,51.761,2.424,63.105,156
42.422,602,14.77,yolo_rknn,1,0,person,0.9077,218,151,265.19,135.00,60.00,2.421,4.999,53.545,2.325,64.751,156
42.490,603,14.76,yolo_rknn,1,0,person,0.8438,207,138,248.78,135.00,60.00,2.429,5.002,53.991,2.353,65.226,156
42.559,604,14.75,yolo_rknn,1,0,person,0.8945,202,130,240.22,135.00,60.00,2.448,4.987,54.661,2.323,65.876,156
42.625,605,14.78,yolo_rknn,1,0,person,0.8755,194,126,231.33,135.00,60.00,2.408,5.001,52.184,2.335,63.410,156
42.693,606,14.78,yolo_rknn,1,0,person,0.8784,189,127,227.71,135.00,60.00,2.453,5.000,53.864,2.330,65.124,156
42.759,607,14.82,yolo_rknn,1,0,person,0.8857,186,128,225.79,135.00,60.00,2.476,5.007,51.713,2.344,62.998,156
42.824,608,14.87,yolo_rknn,1,0,person,0.8774,184,132,226.45,135.00,60.00,2.497,5.003,51.325,2.354,62.550,156
42.892,609,14.85,yolo_rknn,1,0,person,0.8579,182,134,226.01,135.00,60.00,2.484,4.988,54.199,2.334,65.375,156
42.957,610,14.90,yolo_rknn,1,0,person,0.8608,180,139,227.42,135.00,60.00,2.501,5.031,51.225,2.396,62.514,156
43.023,611,14.94,yolo_rknn,1,0,person,0.8628,180,145,231.14,135.00,60.00,2.514,5.008,51.330,2.355,62.623,156
43.088,612,14.96,yolo_rknn,1,0,person,0.8813,179,147,231.62,135.00,60.00,2.456,5.018,51.877,2.348,63.124,156
43.156,613,14.95,yolo_rknn,1,0,person,0.8813,179,151,234.18,135.00,60.00,2.512,5.012,53.471,2.352,64.758,156
43.224,614,14.92,yolo_rknn,1,0,person,0.8760,179,153,235.48,135.00,60.00,2.483,4.995,54.137,2.362,65.447,156
43.293,615,14.89,yolo_rknn,1,0,person,0.8838,180,154,236.89,135.00,60.00,2.500,5.001,54.364,2.353,65.600,156
43.360,616,14.89,yolo_rknn,1,0,person,0.8970,180,158,239.51,135.00,60.00,2.495,5.010,53.017,2.370,64.343,156
43.431,617,14.80,yolo_rknn,1,0,person,0.8833,179,161,240.75,135.00,60.00,2.498,5.000,56.947,2.310,68.669,156
43.500,618,14.77,yolo_rknn,1,0,person,0.8887,180,161,241.50,135.00,60.00,2.527,5.006,55.028,2.374,66.385,156
43.566,619,14.80,yolo_rknn,1,0,person,0.8687,177,163,240.62,135.00,60.00,2.487,4.984,52.062,2.383,63.362,156
43.635,620,14.78,yolo_rknn,1,0,person,0.8550,178,164,242.03,135.00,60.00,2.509,4.997,54.534,2.376,65.794,156
43.703,621,14.78,yolo_rknn,1,0,person,0.8633,178,166,243.39,135.00,60.00,2.509,5.003,53.686,2.392,65.082,156
43.771,622,14.77,yolo_rknn,1,0,person,0.8525,178,167,244.08,135.00,60.00,2.491,5.013,53.917,2.394,65.220,156
43.838,623,14.78,yolo_rknn,1,0,person,0.8433,178,169,245.45,135.00,60.00,2.525,5.027,53.264,2.367,64.550,156
43.907,624,14.76,yolo_rknn,1,0,person,0.8438,178,170,246.14,135.00,60.00,2.514,5.010,54.588,2.393,65.953,156
43.975,625,14.76,yolo_rknn,1,0,person,0.8467,177,169,244.72,135.00,60.00,2.519,5.000,53.660,2.413,65.041,156
44.042,626,14.77,yolo_rknn,1,0,person,0.8486,177,171,246.11,135.00,60.00,2.513,5.006,52.953,2.363,64.201,156
44.108,627,14.81,yolo_rknn,1,0,person,0.8354,177,172,246.81,135.00,60.00,2.515,4.997,51.998,2.368,63.334,156
44.174,628,14.84,yolo_rknn,1,0,person,0.8574,177,172,246.81,135.00,60.00,2.491,4.993,52.083,2.376,63.399,156
44.241,629,14.84,yolo_rknn,1,0,person,0.8438,177,173,247.50,135.00,60.00,2.510,4.994,53.689,2.358,64.926,156
44.309,630,14.83,yolo_rknn,1,0,person,0.8560,177,173,247.50,135.00,60.00,2.491,5.022,53.528,2.355,64.866,156
44.378,631,14.81,yolo_rknn,1,0,person,0.8672,178,175,249.62,135.00,60.00,2.488,5.003,54.546,2.409,65.869,156
44.446,632,14.78,yolo_rknn,1,0,person,0.8691,180,175,251.05,135.00,60.00,2.517,4.996,54.419,2.364,65.759,156
44.515,633,14.76,yolo_rknn,1,0,person,0.8613,183,175,253.21,135.00,60.00,2.494,4.999,54.573,2.382,65.902,156
44.583,634,14.75,yolo_rknn,1,0,person,0.8320,194,174,260.60,135.00,60.00,2.499,4.997,54.076,2.393,65.414,156
44.651,635,14.74,yolo_rknn,1,0,person,0.8408,201,174,265.85,135.00,60.00,2.498,4.994,54.230,2.369,65.559,156
44.720,636,14.73,yolo_rknn,1,0,person,0.8530,217,168,274.43,135.00,60.00,2.493,4.999,54.586,2.386,65.914,156
44.788,637,14.72,yolo_rknn,1,0,person,0.8726,234,161,284.04,135.00,60.00,2.488,4.987,54.180,2.365,65.493,156
44.854,638,14.77,yolo_rknn,1,0,person,0.7754,242,162,291.22,135.00,60.00,2.492,4.992,51.486,2.348,62.773,156
44.921,639,14.78,yolo_rknn,1,0,person,0.8115,262,167,310.70,135.00,60.00,2.444,4.986,53.385,2.344,64.523,156
44.990,640,14.76,yolo_rknn,1,0,person,0.8037,279,184,334.21,135.00,60.00,2.457,4.991,54.662,2.321,65.899,156
45.058,641,14.75,yolo_rknn,1,0,person,0.4399,290,195,349.46,135.00,60.00,2.502,5.017,54.414,2.413,65.775,156
45.127,642,14.73,yolo_rknn,1,0,person,0.5361,293,205,357.59,135.00,60.00,2.521,4.998,54.499,2.370,65.840,156
45.195,643,14.71,yolo_rknn,1,0,person,0.3345,298,212,365.72,135.00,60.00,2.513,4.984,54.761,2.449,66.120,156
45.264,644,14.70,yolo_rknn,1,0,person,0.3875,299,212,366.53,135.00,60.00,2.507,4.989,54.408,2.342,65.716,156
45.333,645,14.68,yolo_rknn,1,0,person,0.2742,301,215,369.90,135.00,60.00,2.510,4.981,54.671,2.317,65.939,156
45.401,646,14.68,yolo_rknn,1,0,person,0.3059,301,215,369.90,135.00,60.00,2.508,5.005,53.997,2.394,65.382,156
45.469,647,14.68,yolo_rknn,1,0,person,0.3652,301,213,368.74,135.00,60.00,2.505,4.985,54.080,2.336,65.396,156
45.537,648,14.67,yolo_rknn,1,1,person,0.3652,301,213,368.74,135.00,60.00,2.517,5.013,54.777,2.018,65.796,157
45.604,649,14.70,yolo_rknn,1,1,person,0.3652,301,213,368.74,135.00,60.00,2.535,5.007,52.848,2.373,64.215,158
45.673,650,14.70,yolo_rknn,1,1,person,0.3652,301,213,368.74,135.00,60.00,2.502,5.001,54.343,2.207,65.512,159
45.741,651,14.69,yolo_rknn,1,1,person,0.3652,301,213,368.74,135.00,60.00,2.472,5.001,54.561,2.191,65.648,160
45.808,652,14.71,yolo_rknn,1,0,person,0.3965,299,212,366.53,135.00,60.00,2.482,5.020,53.119,2.428,64.429,160
45.877,653,14.69,yolo_rknn,1,0,person,0.4316,299,212,366.53,135.00,60.00,2.544,5.022,54.706,2.430,66.074,160
45.944,654,14.72,yolo_rknn,1,0,person,0.5381,299,211,365.95,135.00,60.00,2.514,4.994,52.588,2.366,63.908,160
46.012,655,14.70,yolo_rknn,1,0,person,0.6357,298,210,364.56,135.00,60.00,2.501,4.996,54.700,2.541,66.146,160
46.081,656,14.69,yolo_rknn,1,0,person,0.5879,297,207,362.02,135.00,60.00,2.494,5.032,54.352,2.419,65.667,160
46.149,657,14.69,yolo_rknn,1,0,person,0.6079,297,207,362.02,135.00,60.00,2.539,5.004,54.251,2.333,65.540,160
46.216,658,14.71,yolo_rknn,1,0,person,0.6040,297,208,362.59,135.00,60.00,2.502,5.001,52.723,2.617,64.315,160
46.283,659,14.74,yolo_rknn,1,0,person,0.6167,298,209,363.98,135.00,60.00,2.530,5.013,52.582,2.423,63.918,160
46.351,660,14.73,yolo_rknn,1,0,person,0.5908,297,207,362.02,135.00,60.00,2.512,4.994,54.093,2.491,65.553,160
46.419,661,14.74,yolo_rknn,1,0,person,0.6025,297,207,362.02,135.00,60.00,2.507,4.995,53.530,2.400,64.897,160
46.487,662,14.73,yolo_rknn,1,0,person,0.5781,297,206,361.45,135.00,60.00,2.506,4.998,54.198,2.424,65.581,160
46.554,663,14.75,yolo_rknn,1,0,person,0.5859,296,202,358.36,135.00,60.00,2.521,4.997,52.604,2.520,64.109,160
46.622,664,14.74,yolo_rknn,1,0,person,0.5806,295,200,356.41,135.00,60.00,2.520,4.990,54.246,2.475,65.689,160
46.691,665,14.73,yolo_rknn,1,0,person,0.5269,296,201,357.79,135.00,60.00,2.484,5.002,54.195,2.524,65.570,160
46.759,666,14.72,yolo_rknn,1,0,person,0.5142,297,203,359.75,135.00,60.00,2.516,4.990,54.343,2.347,65.655,160
46.825,667,14.75,yolo_rknn,1,0,person,0.5791,297,205,360.88,135.00,60.00,2.507,4.994,52.309,2.351,63.537,160
46.893,668,14.75,yolo_rknn,1,0,person,0.5444,298,210,364.56,135.00,60.00,2.505,5.002,53.854,2.362,65.172,160
46.961,669,14.75,yolo_rknn,1,0,person,0.5625,299,211,365.95,135.00,60.00,2.509,4.993,53.676,2.395,65.045,160
47.027,670,14.79,yolo_rknn,1,0,person,0.4978,300,216,369.67,135.00,60.00,2.501,4.987,51.849,2.599,63.382,160
47.095,671,14.79,yolo_rknn,1,0,person,0.2983,302,219,373.05,135.00,60.00,2.512,4.999,53.300,2.361,64.633,160
47.163,672,14.78,yolo_rknn,1,0,person,0.3064,303,220,374.44,135.00,60.00,2.517,4.994,54.180,2.411,65.580,160
47.231,673,14.76,yolo_rknn,1,1,person,0.3064,303,220,374.44,135.00,60.00,2.487,4.988,54.169,2.422,65.517,161
47.300,674,14.75,yolo_rknn,1,1,person,0.3064,303,220,374.44,135.00,60.00,2.470,5.026,54.584,2.343,65.860,162
47.368,675,14.74,yolo_rknn,1,1,person,0.3064,303,220,374.44,135.00,60.00,2.454,4.994,54.146,2.264,65.321,163
47.436,676,14.73,yolo_rknn,1,1,person,0.3064,303,220,374.44,135.00,60.00,2.520,4.988,54.478,2.334,65.773,164
47.504,677,14.73,yolo_rknn,1,1,person,0.3064,303,220,374.44,135.00,60.00,2.529,5.021,53.883,2.367,65.249,165
47.572,678,14.72,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.514,4.995,53.941,2.328,65.214,166
47.641,679,14.71,yolo_rknn,0,0,,,0,0,0.00,135.00,60.00,2.481,5.000,54.541,2.497,65.922,167
